	GVHD_Control_TP1	GVHD_Control_TP1.1	GVHD_Antibiotics_TP1	GVHD_Antibiotics_TP1.1	GVHD_Antibiotics_TP1.2	GVHD_Antibiotics_TP1.3	GVHD_Antibiotics_TP1.4	GVHD_Antibiotics_TP1.5	GVHD_Antibiotics_TP1.6	BM_Antibiotics_TP1	BM_Antibiotics_TP1.1	BM_Antibiotics_TP1.2	BM_Control_TP1	BM_Control_TP1.1	BM_Control_TP1.2	GVHD_Control_TP2	GVHD_Control_TP2.1	GVHD_Control_TP2.2	GVHD_Control_TP2.3	GVHD_Antibiotics_TP2	GVHD_Antibiotics_TP2.1	GVHD_Antibiotics_TP2.2	GVHD_Antibiotics_TP2.3	GVHD_Antibiotics_TP2.4	BM_Antibiotics_TP2	BM_Antibiotics_TP2.1	BM_Antibiotics_TP2.2	BM_Control_TP2	BM_Control_TP2.1	GVHD_Control_TP3	GVHD_Control_TP3.1	GVHD_Antibiotics_TP3	GVHD_Antibiotics_TP3.1	GVHD_Antibiotics_TP3.2	GVHD_Antibiotics_TP3.3	GVHD_Antibiotics_TP3.4	GVHD_Antibiotics_TP3.5	GVHD_Antibiotics_TP3.6	BM_Antibiotics_TP3	BM_Antibiotics_TP3.1	BM_Antibiotics_TP3.2	BM_Control_TP3	BM_Control_TP3.1	Steady_state_TP2	Steady_state_TP2.1	Steady_state_TP3	GVHD_Control_TP4	GVHD_Control_TP4.1	GVHD_Antibiotics_TP4	GVHD_Antibiotics_TP4.1	GVHD_Antibiotics_TP4.2	GVHD_Antibiotics_TP4.3	GVHD_Antibiotics_TP4.4	GVHD_Antibiotics_TP4.5	BM_Antibiotics_TP4	BM_Antibiotics_TP4.1	BM_Antibiotics_TP4.2	BM_Control_TP4
zOTU_112	0.0599469041705918	0	0	0	0	0	0	0	0	0	0	0	0.217533173809006	0.0732198425773385	0	0	0	0.157997083130773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769769069279216	0.214592274678112	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1123	0.633724415517684	0.227381522259454	0.37593984962406	0	0	0	0	0	0	0	0	0	0.0652599521427018	0.219659527732015	0.155322064869804	0	0.136001554303478	0.0364608653378707	0	0	0	0	0	0	0	0	0	0.0130412102243088	0	0.0896217960207923	0.100603621730382	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0	0	0	0.0657030223390276	0.125260960334029	0	0	0.024770869457518	0	0	0	0	0	0	0
zOTU_1124	0	0	0	0	0	0	0	0	0	0	0	0	0.0761366108331521	0	0	0.137962750057484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0.0174947515745276	0	0	0.0278357689631176	0	0	0	0	0	0	0	0	0	0
zOTU_1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0.0459875833524948	0.0291431902078881	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0.0326797385620915	0.0452898550724638	0	0.0195083886071011	0	0.0139178844815588	0.173711638679792	0.049800796812749	0.0495417389150359	0	0.0495294700346706	0	0	0	0	0.0323467572375869
zOTU_1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0762527233115468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1133	0.548085980988268	3.56629966491144	0	0	0.0843170320404722	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1135	0	0	0.0179018976011457	0.0715307582260372	0	0.164609053497942	0.254065040650407	0.0992555831265509	0.0935016362786349	0.132538104705103	0.118063754427391	0.231481481481481	0	0	0	0	0	0.0121536217792902	0	0.150602409638554	0.169395821569735	0.066577896138482	0.0967117988394584	0.196367206676485	0.106439595529537	0.300751879699248	0.110436223081171	0	0	0	0	0.17910447761194	0.124172185430464	0.26978417266187	0.31413612565445	0.126182965299685	0.577367205542725	0.18796992481203	0.190912562046583	0.24	0.347222222222222	0	0	0	0	0	0	0	0.115807759119861	0.099601593625498	0.0495417389150359	0.159489633173844	0.0495294700346706	0.0707714083510262	0.0796178343949045	0.31023784901758	0.161681487469685	0
zOTU_1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133133632884007	0	0	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0	0	0.0524842547235829	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1137	0.0342553738117667	0	0	0	0	0	0	0	0	0	0	0	0.0652599521427018	0.0183049606443346	0.0365463682046597	0.0919751667049896	0.0291431902078881	0.0972289742343218	0.0364033491081179	0	0	0	0	0	0	0	0	0.0782472613458529	0.133133632884007	0.0537730776124754	0.0731662703493689	0	0	0	0	0	0	0	0	0	0	0.0801068090787717	0.0326797385620915	0.241545893719807	0.0699790062981106	0.234100663285213	0.114980289093298	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1139	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0366099212886692	0.00913659205116491	0.0689813750287422	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0217864923747277	0	0	0	0.114980289093298	0.0417536534446764	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1145	0.0171276869058834	0	0	0	0	0	0	0	0	0	0	0	0.152273221666304	0.164744645799012	0.210141617176793	0.160956541733732	0.194287934719254	0.182304326689353	0.109210047324354	0	0	0	0	0	0	0	0	0.130412102243088	0.133133632884007	0.215092310449901	0.137186756905067	0	0	0	0	0	0	0	0	0	0	0.0801068090787717	0.0980392156862745	0.150966183574879	0.0174947515745276	0.117050331642606	0.0328515111695138	0.0139178844815588	0	0	0	0	0	0.0707714083510262	0	0	0	0.145560407569141
zOTU_1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097143967359627	0	0.0728066982162359	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0.160213618157543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219659527732015	0.0913659205116492	0.275925500114969	0	0.0121536217792902	0.145613396432472	0	0	0	0	0	0	0	0	0.0652060511215441	0.0665668164420037	0.0358487184083169	0.146332540698738	0	0	0	0	0	0	0	0	0	0	0.186915887850467	0.0326797385620915	0	0.244926522043387	0	0	0.069589422407794	0	0	0	0	0	0	0	0	0	0.485201358563804
zOTU_1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_116	0	0	0	0	0	0	0	0	0	0	0	0	0.891886012616924	0.183049606443346	0.0182731841023298	0.0229937916762474	0.388575869438508	0.0850753524550316	0.291226792864944	0	0	0	0	0	0	0	0	0	0.0665668164420037	0	0.192061459667093	0	0	0	0	0	0	0	0	0	0	0.146862483311081	0.0108932461873638	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1164	0.025691530358825	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0.183950333409979	0.0680007771517389	0.109382596013612	0.0970755976216479	0	0	0	0	0	0	0	0	0.0130412102243088	0.0332834082210018	0.0179243592041585	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0.133511348464619	0.0980392156862745	0.0150966183574879	0.0174947515745276	0.0390167772142021	0.164257555847569	0.139178844815588	0.173711638679792	0.149402390438247	0.544959128065395	0	0.544824170381377	0.247699929228592	0	0	0	0.0323467572375869
zOTU_1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117050331642606	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485201358563804
zOTU_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0.0849411479189419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524842547235829	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1178	0.025691530358825	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0.0919751667049896	0.0097143967359627	0	0	0	0	0	0	0	0	0	0	0	0	0.215092310449901	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0.0150966183574879	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_1179	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0	0	0	0	0	0.0364033491081179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1185	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549148819330038	0.0274097761534947	0.321913083467464	0.0388575869438508	0	0.0485377988108239	0	0	0	0	0	0	0	0	0.0782472613458529	0.0665668164420037	0.0179243592041585	0.0914578379367112	0	0	0	0	0	0	0	0	0	0	0.0534045393858478	0.108932461873638	0.0301932367149758	0.0874737578726382	0.0390167772142021	0.0657030223390276	0.11134307585247	0	0.049800796812749	0.0743126083725539	0	0	0.106157112526539	0	0	0	0.0161733786187935
zOTU_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1192	0	0.0239348970799426	0.268528464017186	0.929899856938484	0.843170320404722	0.65843621399177	0.711382113821138	0.893300248138958	0.654511453950444	0.397614314115308	0.76741440377804	0.925925925925926	0	0	0	0	0	0.0243072435585805	0	0.552208835341365	1.01637492941841	0.732356857523302	0.676982591876209	0.78546882670594	0.638637573177222	0.852130325814536	0.883489784649365	0	0	0	0	0.835820895522388	0.620860927152318	0.449640287769784	0.942408376963351	1.00946372239748	0.69284064665127	1.03383458646617	0.916380297823597	0.88	0.843253968253968	0	0	0	0	0	0	0	0.752750434279097	0.348605577689243	0.24770869457518	0.797448165869219	0.495294700346706	0.389242745930644	0.318471337579618	0.723888314374354	0.646725949878739	0
zOTU_1193	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0	0	0	0.0388575869438508	0	0	0	0	0	0	0	0	0	0	0	0	0.0537730776124754	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0	0	0.0174947515745276	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365463682046597	0	0	0.0607681088964511	0.012134449702706	0	0	0	0	0	0	0	0	0.0260824204486176	0.0332834082210018	0	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0.0534045393858478	0	0	0	0.0390167772142021	0.0164257555847569	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0485201358563804
zOTU_1195	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229937916762474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_12	0.479575233364734	0	0	0	0	0	0	0	0	0	0	0	0.195779856428105	0.201354567087681	0.264961169483783	0.436882041848701	0.602292597629687	0.631988332523092	0.740201431865065	0	0	0	0	0	0	0	0	0.169535732916015	0.0832085205525046	0.430184620899803	0.731662703493689	0	0	0	0	0	0	0	0	0	0	2.08277703604806	0.947712418300654	1.29830917874396	0.192442267319804	0.799843932891143	1.36333771353482	0.974251913709116	2.20034742327736	5.87649402390438	10.6514738667327	1.8341307814992	7.72659732540862	7.36022646850672	0	0	0	1.06744298884037
zOTU_120	1.50723644771774	6.84538056486357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388575869438508	0.218765192027224	0.643125834243417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326797385620915	0	0	0	0	0.0556715379262352	0	0	0	0	0	0	0	0	0	0
zOTU_1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1203	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.0365463682046597	0.0459875833524948	0.0582863804157762	0	0.012134449702706	0	0	0	0	0	0	0	0	0.0391236306729265	0.0665668164420037	0.107546155224951	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0.0164257555847569	0.0556715379262352	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_1206	0.025691530358825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919751667049896	0.0582863804157762	0	0	0	0	0	0	0	0	0	0	0	0	0.125470514429109	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0	0	0.0150966183574879	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_1207	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0915248032216731	0.0365463682046597	0.551851000229938	0.116572760831552	0.0364608653378707	0	0	0	0	0	0	0	0	0	0.312989045383412	0.232983857547013	0.0716974368166338	0.16462410828608	0	0	0	0	0	0	0	0	0	0	0.226969292389853	0.272331154684096	0.0603864734299517	0.122463261021693	0.117050331642606	0.344940867279895	0.250521920668058	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_121	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.256269449020685	0.0274097761534947	0.137962750057484	0.0194287934719254	0.0607681088964511	0.012134449702706	0	0	0	0	0	0	0	0	0.0130412102243088	0.216342153436512	0	0.0457289189683556	0	0	0	0	0	0	0	0	0	0	0.186915887850467	0.163398692810458	0.634057971014493	0.507347795661302	0.0780335544284042	0.0492772667542707	0.0417536534446764	0	0	0	0	0	0	0	0	0	0.307294193757076
zOTU_1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0	0	0.0349895031490553	0.0390167772142021	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130412102243088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1217	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.0365463682046597	0.0229937916762474	0.10685836409559	0	0.012134449702706	0	0	0	0	0	0	0	0	0.0260824204486176	0.0166417041105009	0.125470514429109	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.0667556742323097	0	0	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.194080543425522
zOTU_1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1222	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0.0328515111695138	0	0	0	0	0	0	0	0	0	0	0.0485201358563804
zOTU_1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_1225	0.00856384345294168	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0	0.0097143967359627	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1226	0	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229937916762474	0.0194287934719254	0	0	0	0	0	0	0	0	0	0	0	0	0.143394873633268	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0.0150966183574879	0	0	0.0328515111695138	0	0	0	0	0	0	0	0	0	0	0
zOTU_1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130412102243088	0.0998502246630055	0.250941028858218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209937018894332	0	0	0.11134307585247	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_123	0.0942022779823585	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229937916762474	0.0194287934719254	0	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1234	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364608653378707	0.0364033491081179	0	0	0	0	0	0	0	0	0	0.0665668164420037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0.0260824204486176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366099212886692	0.0182731841023298	0.0229937916762474	0.0194287934719254	0.0121536217792902	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0.0150966183574879	0	0.0195083886071011	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_124	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.228409832499456	0.329489291598023	0.402010050251256	0.0229937916762474	0.10685836409559	0.121536217792902	0.279092343162238	0	0	0	0	0	0	0	0	0	0.0665668164420037	0.0358487184083169	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0.146862483311081	0.0108932461873638	0.105676328502415	0.36738978306508	0.273117440499415	0.0985545335085414	0.139178844815588	0	0	0	0	0	0	0	0	0	0.161733786187935
zOTU_1242	0	0	0	0	0	0	0	0	0	0	0	0	0.0435066347618012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1248	0.393936798835317	0.143609382479655	0.393841747225206	0	0	0	0	0	0	0	0	0	0.0543832934522515	0.0915248032216731	0.127912288716309	0	0.097143967359627	0.0121536217792902	0	0	0	0	0	0	0	0	0	0.0260824204486176	0.0332834082210018	0.0537730776124754	0.0823120541430401	0	0	0	0	0	0	0	0	0	0	0	0.065359477124183	0	0	0	0.0657030223390276	0.069589422407794	0	0	0	0	0	0.0353857041755131	0	0	0	0
zOTU_1249	0.1027661214353	0.0359023456199138	0.0895094880057286	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0.0274097761534947	0	0.0485719836798135	0	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_125	0.1027661214353	0	0	0	0	0	0	0	0	0	0	0	0.391559712856211	0.585758740618708	0.447693010507081	0.183950333409979	0.709150961725277	1.36120563928051	0.351899041378473	0	0	0	0	0	0	0	0	0.743348982785602	0.399400898652022	0.932066678616239	0.393268703127858	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0.272331154684096	0.181159420289855	0.157452764170749	0.351150994927819	0.68988173455979	0.180932498260264	0	0.049800796812749	0	0	0	0	0	0	0	0.291120815138282
zOTU_1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417536534446764	0	0	0	0	0	0	0	0	0	0
zOTU_1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
