zOTUId	GVHD_Control_TP1	GVHD_Control_TP1.1	GVHD_Antibiotics_TP1	GVHD_Antibiotics_TP1.1	GVHD_Antibiotics_TP1.2	GVHD_Antibiotics_TP1.3	GVHD_Antibiotics_TP1.4	GVHD_Antibiotics_TP1.5	GVHD_Antibiotics_TP1.6	BM_Antibiotics_TP1	BM_Antibiotics_TP1.1	BM_Antibiotics_TP1.2	BM_Control_TP1	BM_Control_TP1.1	BM_Control_TP1.2	GVHD_Control_TP2	GVHD_Control_TP2.1	GVHD_Control_TP2.2	GVHD_Control_TP2.3	GVHD_Antibiotics_TP2	GVHD_Antibiotics_TP2.1	GVHD_Antibiotics_TP2.2	GVHD_Antibiotics_TP2.3	GVHD_Antibiotics_TP2.4	BM_Antibiotics_TP2	BM_Antibiotics_TP2.1	BM_Antibiotics_TP2.2	BM_Control_TP2	BM_Control_TP2.1	GVHD_Control_TP3	GVHD_Control_TP3.1	GVHD_Antibiotics_TP3	GVHD_Antibiotics_TP3.1	GVHD_Antibiotics_TP3.2	GVHD_Antibiotics_TP3.3	GVHD_Antibiotics_TP3.4	GVHD_Antibiotics_TP3.5	GVHD_Antibiotics_TP3.6	BM_Antibiotics_TP3	BM_Antibiotics_TP3.1	BM_Antibiotics_TP3.2	BM_Control_TP3	BM_Control_TP3.1	Steady_state_TP2	Steady_state_TP2.1	Steady_state_TP3	GVHD_Control_TP4	GVHD_Control_TP4.1	GVHD_Antibiotics_TP4	GVHD_Antibiotics_TP4.1	GVHD_Antibiotics_TP4.2	GVHD_Antibiotics_TP4.3	GVHD_Antibiotics_TP4.4	GVHD_Antibiotics_TP4.5	BM_Antibiotics_TP4	BM_Antibiotics_TP4.1	BM_Antibiotics_TP4.2	BM_Control_TP4	taxonomy
zOTU_193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	16	33	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_198	7	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Turicimonas;Turicimonas muris
zOTU_199	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	26	8	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;unclassified_Oscillospiraceae;unidentified
zOTU_2	149	1	0	0	0	0	0	0	0	0	0	0	2211	591	2483	161	1457	1655	1395	0	0	0	0	0	0	0	0	1244	654	1084	2096	0	0	0	0	0	0	0	0	0	0	458	870	596	545	737	535	203	0	0	0	0	0	1	0	0	0	655	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Xylanibacter;Xylanibacter rodentium
zOTU_20	56	120	0	0	0	0	0	0	0	0	0	0	7	0	34	0	78	58	63	0	0	0	0	0	0	0	0	43	18	27	0	0	0	0	0	0	0	0	0	0	0	9	16	3	8	44	5	1	0	0	0	0	0	0	0	0	0	44	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides acidifaciens
zOTU_203	0	0	0	0	0	0	0	0	0	0	0	0	10	0	18	0	38	0	1	0	0	0	0	0	0	0	0	5	13	19	6	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	36	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_206	0	0	0	0	0	0	0	0	0	0	0	0	5	7	23	4	1	43	49	0	0	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	4	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_207	5	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	19	10	3	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	11	0	3	8	0	12	7	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_209	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	21	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	16	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_211	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	0	41	82	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	1	3	2	0	0	0	0	0	0	0	0	0	0	8	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_214	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_215	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	5	0	0	0	0	0	0	0	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	17	25	2	24	16	0	0	0	0	0	0	0	0	0	5	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale
zOTU_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_218	0	0	0	0	0	0	0	0	0	0	0	0	26	185	140	509	417	66	45	0	0	0	0	0	0	0	0	662	482	133	418	0	0	0	0	0	0	0	0	0	0	408	991	292	120	131	397	718	0	0	0	0	0	0	0	0	0	45	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus taiwanensis
zOTU_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_22	31	0	0	0	0	0	0	0	0	0	0	0	16	3	9	6	91	91	13	0	0	0	0	0	0	0	0	22	59	13	24	0	0	0	0	0	0	0	0	0	0	83	129	15	33	75	4	0	0	0	0	0	0	0	0	0	0	46	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuris
zOTU_220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;unclassified_Alistipes
zOTU_222	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	1	10	0	0	0	0	0	0	0	0	0	0	16	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;unclassified_Anaerotignum
zOTU_223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	17	10	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	10	52	0	0	0	0	0	0	0	0	0	15	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Schaedlerella;Schaedlerella arabinosiphila
zOTU_226	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum rodentium
zOTU_227	1	28	185	107	89	65	132	148	176	122	118	181	0	0	0	0	0	26	0	140	153	93	118	165	140	127	113	0	0	0	0	131	175	84	63	124	61	98	195	103	132	0	0	0	0	0	0	0	92	76	76	96	70	118	63	67	80	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;unclassified_Klebsiella
zOTU_228	0	0	0	0	0	0	0	0	0	0	0	0	32	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_23	308	1690	0	0	4	0	0	0	0	5	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis
zOTU_230	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	37	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	20	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	15	12	57	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_234	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	23	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_235	0	0	0	0	0	0	0	0	0	0	0	0	10	13	10	5	11	2	0	0	0	0	0	0	0	0	0	21	11	3	6	0	0	0	0	0	0	0	0	0	0	4	17	24	20	1	9	14	0	0	0	0	0	0	0	0	0	6	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;unclassified_Bacteroidales;unidentified;unidentified
zOTU_236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_237	0	0	0	0	0	0	0	0	0	0	0	0	11	5	7	4	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
