	Mouse_6.8	Mous_12.8	Mous_21.8	Mouse_24.8	Mouse_26.8	Mouse_27.8	Mouse_28.8	Mouse_34.8	Mouse_37.8	Mouse_49.8	Mouse_52.8	Mouse_56.8	Mouse_65.8	Mouse_66.8	Mouse_67.8	Mouse_8.8	Mouse_9.8	Mouse_15.8	Mouse_19.8	Mouse_22.8	Mouse_23.8	Mouse_25.8	Mouse_29.8	Mouse_30.8	Mouse_53.8	Mouse_54.8	Mouse_55.8	Mouse_70.8	Mouse_71.8	Mouse_1.8	Mouse_5.8	Mouse_31.8	Mouse_32.8	Mouse_33.8	Mouse_36.8	Mouse_38.8	Mouse_39.8	Mouse_40.8	Mouse_50.8	Mouse_51.8	Mouse_57.8	Mouse_63.8	Mouse_64.8	Mouse_0.8	Mouse_0.16	Mouse_0.24	Mouse_7.8	Mouse_10.8	Mouse_41.8	Mouse_42.8	Mouse_43.8	Mouse_45.8	Mouse_46.8	Mouse_47.8	Mouse_58.8	Mouse_59.8	Mouse_60.8	Mouse_62.8
zOTU_305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05084334425434	0	0	0	0	0	0	0	0	0	0	0.776124753540061	0	0	0	0	0	0	0	0	0	0	0	2.65927903871829	0	0.261473429951691	0	0	0	1.08475991649269	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199126235916303	0	0	0.315253003276301	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.723173277661795	0	0	0	0	0	0	0	0	0	2.10092188258127
zOTU_308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158245774326176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432351472790814	3.25972396486826	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40061458838751
zOTU_309	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0.158520959179938	0	0.79650494366521	0	0.210500729217307	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346862483311081	0.377342047930283	0.130736714975845	0.151504548635409	0.168942645337495	0	0	0	0	0	0	0	0	0	0	0	0.840368753032508
zOTU_31	1.1866061488396	0	0	0	0	0	0	0	0	0	0	0	3.29671524907548	8.4016108365367	6.48807674737323	5.77466084157277	6.81426073440839	18.524064171123	4.41354204586822	0	0	0	0	0	0	0	0	1.12936880542514	2.73822599434182	18.7822190356695	8.31626120358515	0	0	0	0	0	0	0	0	0	0	7.51535380507343	0	0	1.96955913226032	7.94030433086227	14.3669513797635	6.02644398051496	0	0	0	0	0	0	0	0	0	2.52110625909753
zOTU_310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57553460565647	0.168253351466874	1.99975692756441	0	0	0	0	0	0	0	0	0	0	0	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336506702933748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_312	0	0	0	0	0	0	0	0	0	0	0	0	0.376767457037198	0.634083836719751	0.158245774326176	0.597378707748908	0.925393433067807	0	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168942645337495	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_314	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.158520959179938	0	0.398252471832605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_316	0	0	0	0	0	0	0	0	0	0	0	0	0.659343049815097	0.475562877539813	0	0.398252471832605	0.420633378667185	0.421001458434614	0.945759009828904	0	0	0	0	0	0	0	0	0.451747522170057	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693724966622163	0	0	0	0.33788529067499	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_317	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	1.58520959179938	1.3450890817725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35914552736983	0.283006535947712	0.130736714975845	0	3.04096761607491	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_319	0	0	0	0	0	0	0	0	0	0	0	0	0.470959321296498	0.317041918359876	0.87035175879397	1.39388365141412	0.757140081600933	0.210500729217307	0.315253003276301	0	0	0	0	0	0	0	0	0	0.288234315193876	0	0	0	0	0	0	0	0	0	0	0	0	1.27182910547397	0	0.392210144927536	0	0.506827936012485	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_32	0.2966515372099	0	0	0	0	0	0	0	0	0	0	0	3.67348270611268	9.51125755079627	0.87035175879397	2.38951483099563	4.37458713813872	0.736752552260574	1.68134935080694	0	0	0	0	0	0	0	0	8.6961398017736	9.79996671659178	1.55224950708012	3.8809218950064	0	0	0	0	0	0	0	0	0	0	18.1524699599466	10.0938997821351	30.3309178743961	30.4524142757173	23.3140850565743	1.28022339027595	0.723173277661795	0	0	0	0	0	0	0	0	0	6.86301148309882
zOTU_320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736752552260574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578104138851802	0	0	0	0.506827936012485	0	0	0	0	0	0	0	0	0	0	0	2.80122917677503
zOTU_322	0	0	0	0	0	0	0	0	0	0	0	0	0.282575592777899	0	1.02859753312015	0.597378707748908	1.00952010880124	0	0.735590340978037	0	0	0	0	0	0	0	0	0.338810641627543	1.1529372607755	0.310449901416024	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0.578104138851802	0	0	0	0	0.142247043363995	0.602644398051496	0	0	0	0	0	0	0	0	0	2.38104480025877
zOTU_323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59300988733042	0	0.105250364608653	1.89151801965781	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27595269382392	0	0	0	0	0	0	0	0	0	0	0
zOTU_324	0	0	0	0	0	0	0	0	0	0	0	0	1.03611050685229	0	0.158245774326176	0	0	3.36801166747691	3.67795170489018	0	0	0	0	0	0	0	0	1.01643192488263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_325	1.03828038023465	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0.0791228871630882	0	0	2.10500729217307	6.19997573110059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_326	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	0	0	0.210500729217307	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0	0	0	0	0	0.723173277661795	0	0	0	0	0	0	0	0	0	1.96086042374252
zOTU_328	0	0	0	0	0	0	0	0	0	0	0	0	1.22449423537089	0.158520959179938	0.0791228871630882	0	0.252380027200311	2.52600875060768	0	0	0	0	0	0	0	0	0	0	0	0	0.396012438265959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_329	0.815791727327224	0	0	0	0	0	0	0	0	0	0	0	0.847726778333696	0.475562877539813	1.66158063042485	0.199126235916303	0.0841266757334369	0.105250364608653	1.26101201310521	0	0	0	0	0	0	0	0	0.225873761085029	1.00882010317857	0.931349704248073	0.396012438265959	0	0	0	0	0	0	0	0	0	0	0	0.188671023965142	0.653683574879227	0	0.168942645337495	0.853482260183968	0.482115518441197	0	0	0	0	0	0.306440198159943	0	0	0	0.280122917677503
zOTU_330	0.5933030744198	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02963233949149	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0	0	0.151504548635409	0	1.84921156373193	2.41057759220598	0	0	0	0	0	0	0	0	0	1.68073750606502
zOTU_332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338810641627543	2.01764020635713	2.32837426062018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81770468859342	0.844713226687476	0.711235216819974	2.53110647181628	0	0	0	0	0	0	0	0	0	0
zOTU_333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79213612324672	0.252380027200311	0	0	0	0	0	0	0	0	0	0	0.112936880542514	0	0.155224950708012	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.11562082777036	1.79237472766885	0	1.06053184044787	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_334	0	0	0	0	0	0	0	0	0	0	0	0	1.13030237111159	0	0.712105984467793	0	1.43015348746843	0.421001458434614	0	0	0	0	0	0	0	0	0	0	0.432351472790814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7524154589372	3.48460461861442	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168253351466874	0	0	0	0	0	0	0	0	0	0	0	0.432351472790814	0.310449901416024	0	0	0	0	0	0	0	0	0	0	0	0.693724966622163	0	0	0.909027291812456	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451747522170057	1.72940589116326	2.17314930991217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.87823652904129	0.168942645337495	0	3.01322199025748	0	0	0	0	0	0	0	0	0	0
zOTU_339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338810641627543	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1562082777036	0	0	0.606018194541638	0	0	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_34	0.14832576860495	6.21828626136908	0	0	0	0	0	0	0	0	0	0	0.470959321296498	1.42668863261944	0.158245774326176	0.398252471832605	0.84126675733437	0	0	0	0	0	0	0	0	0	0	0	2.30587452155101	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853482260183968	0.241057759220598	0	0	0	0	0	0	0	0	0	0
zOTU_341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0	0	0.420337337701735	0	0	0	0	0	0	0	0	0	0	1.70747445778813	0	0	0	0	0	0	0	0	0	0	0	1.04058744993324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26055312954876
zOTU_342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_343	0	0	0	0	0	0	0	0	0	0	0	0	0.565151185555797	0	0.0791228871630882	0	0	0	3.88812037374105	0	0	0	0	0	0	0	0	0	0	0	0.475214925919151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20528879610299	0	0	0	0	0	0	0	0	0	2.24098334142002
zOTU_344	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0.0791228871630882	0	0	0	4.09828904259192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_348	0	0	0	0	0	0	0	0	0	0	0	0	0.470959321296498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72940589116326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_349	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0.199126235916303	0.336506702933748	0.63150218765192	0.630506006552603	0	0	0	0	0	0	0	0	0	0	0.465674852124037	0	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0	0	1.21203638908328	0	0	0.361586638830898	0	0	0	0	0	0	0	0	0	2.94129063561378
zOTU_35	1.03828038023465	0	0	0	0	0	0	0	0	0	0	0	2.44898847074179	10.9379461834157	6.56719963453632	9.75718555989883	14.4697882261512	7.57802625182304	8.72199975731101	0	0	0	0	0	0	0	0	13.4394887845592	10.8087868197703	3.41494891557627	4.43533930857875	0	0	0	0	0	0	0	0	0	0	4.9716955941255	8.86753812636166	23.663345410628	20.7561231630511	11.8259851736247	1.28022339027595	5.54432846207377	0	0	0	0	0	1.83864118895966	0	0	0	7.84344169497008
zOTU_351	0.667465958722275	0	0	0	0	0	0	0	0	0	0	0	2.07222101370459	0.317041918359876	1.10772042028323	0	0	0.63150218765192	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0.712822388878727	0	0	0	0	0	0	0	0	0	0	1.61869158878505	0	0	1.36354093771868	0	0	0.241057759220598	0	0	0	0	0	0	0	0	0	2.66116771793628
zOTU_354	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634083836719751	0	0.79650494366521	0.168253351466874	0	0.105084334425434	0	0	0	0	0	0	0	0	0.903495044340115	0.288234315193876	0	0	0	0	0	0	0	0	0	0	0	0	1.96555407209613	0.660348583877996	0.784420289855073	0.909027291812456	0	0	0	0	0	0	0	0	0	0	0	0	1.54067604722627
zOTU_356	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	4.43858685703826	0.474737322978529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_357	0.44497730581485	0	0	0	0	0	0	0	0	0	0	0	2.07222101370459	5.38971261211788	7.51667428049338	0.995631179581513	1.85078686613561	2.10500729217307	3.46778303603932	0	0	0	0	0	0	0	0	0.225873761085029	3.17057746713263	1.08657465495609	0.871227364185111	0	0	0	0	0	0	0	0	0	0	3.00614152202937	0.566013071895425	3.26841787439614	4.24212736179146	3.04096761607491	2.56044678055191	3.37480862908838	0	0	0	0	0	0	0	0	0	2.94129063561378
zOTU_358	2.15072364477177	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0	0.0841266757334369	0	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0.566013071895425	0	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_359	0	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57626501638151	0	0	0	0	0	0	0	0	0	0	0.465674852124037	0	0	0	0	0	0	0	0	0	0	0	1.1562082777036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_36	0.667465958722275	0	0	0	0	0	0	0	0	0	0	0	2.63737219926039	4.75562877539813	0.632983097304705	0.79650494366521	0.420633378667185	0	0	0	0	0	0	0	0	0	0	0.903495044340115	0	0.310449901416024	4.51454179623194	0	0	0	0	0	0	0	0	0	0	0	1.32069716775599	0	0	0	6.25886990801577	3.49533750869868	0	0	0	0	0	0	0	0	0	1.68073750606502
zOTU_360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506827936012485	0	0	0	0	0	0	0	0	0	0	0	1.96086042374252
zOTU_361	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69485630605894	0	0	0	0.421001458434614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151504548635409	0.506827936012485	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_362	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0.317041918359876	0	0	0.0841266757334369	0.526251823043267	0.210168668850868	0	0	0	0	0	0	0	0	0	0.576468630387752	0.310449901416024	0.396012438265959	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0.0943355119825708	1.04589371980676	0.151504548635409	0.33788529067499	0.284494086727989	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38810641627543	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12089356110381	0	0	0	0	0	0	0	0	0	0	0
zOTU_366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_367	0.964117495932174	0.82910483484921	1.70533476548514	0	0	0.712757201646091	0	0	0	0	0	0	0.0941918642592995	0.317041918359876	0.316491548652353	0	0.336506702933748	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475214925919151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284494086727989	0.361586638830898	0	0	0	0	0	0	0	0	0	0
zOTU_37	0.370814421512375	0	0	0	0	0	0	0	0	0	0	0	1.78964542092669	6.49935932637745	0.474737322978529	1.79213612324672	0.925393433067807	0	0.420337337701735	0	0	0	0	0	0	0	0	4.7433489827856	1.44117157596938	0.931349704248073	1.02963233949149	0	0	0	0	0	0	0	0	0	0	3.12176234979973	3.67908496732026	14.2503019323671	19.0895731280616	13.0085836909871	2.27595269382392	6.38803061934586	0	0	0	0	0	0	0	0	0	1.68073750606502
zOTU_372	0	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	2.77489986648865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54067604722627
zOTU_373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12936880542514	0.864702945581628	2.01792435920416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63610916724982	0.33788529067499	0.284494086727989	6.50855949895616	0	0	0	0	0	0	0	0	0	0
zOTU_375	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0	0.168253351466874	0.31575109382596	0	0	0	0	0	0	0	0	0	0.112936880542514	0	0	0.396012438265959	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0	0	0.757522743177047	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_377	0	0	0	0	0	0	0	0	0	0	0	0	0.282575592777899	0	0.395614435815441	0	0	0	0	0	0	0	0	0	0	0	0	1.01643192488263	0	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0.0943355119825708	0.784420289855073	1.96955913226032	1.01365587202497	0	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317041918359876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96086042374252
zOTU_379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79650494366521	0.252380027200311	0	0	0	0	0	0	0	0	0	0	0	0.288234315193876	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995729303547963	0	0	0	0	0	0	0	0	0	0	0
zOTU_38	0	0	0	0	0	0	0	0	0	0	0	0	2.35479660648249	4.75562877539813	12.2640475102787	0.995631179581513	2.69205362346998	7.05177442877978	2.83727702948671	0	0	0	0	0	0	0	0	3.38810641627543	18.1587618572142	0.310449901416024	6.09859154929577	0	0	0	0	0	0	0	0	0	0	10.1746328437917	2.92440087145969	1.96105072463768	3.03009097270819	18.414748341787	3.41392904073587	6.38803061934586	0	0	0	0	0	0	0	0	0	13.0257156720039
zOTU_380	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_382	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951125755079627	0	0	0.0841266757334369	0.842002916869227	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38744993324433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94129063561378
zOTU_383	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.634083836719751	0.474737322978529	5.57553460565647	1.68253351466874	0.210500729217307	0	0	0	0	0	0	0	0	0	3.27516953573292	3.17057746713263	1.86269940849615	1.34644229010426	0	0	0	0	0	0	0	0	0	0	1.96555407209613	4.24509803921569	1.69957729468599	0.606018194541638	0.67577058134998	2.27595269382392	5.18274182324287	0	0	0	0	0	0	0	0	0	0
zOTU_384	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	2.58864106691193	0	0.105250364608653	0.630506006552603	0	0	0	0	0	0	0	0	0.112936880542514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	3.33310006997901	0	0	0.964231036882394	0	0	0	0	0	0	0	0	0	0
zOTU_385	0	0	0	0	0	0	0	0	0	0	0	0	0.282575592777899	0	0	0	0	0	0.210168668850868	0	0	0	0	0	0	0	0	0	6.91762356465302	0.465674852124037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_386	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2681676734395	0	0	0.0841266757334369	0	0	0	0	0	0	0	0	0	0	0.112936880542514	0.576468630387752	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	1.27182910547397	0.943355119825708	0	2.72708187543737	0.33788529067499	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68134935080694	0	0	0	0	0	0	0	0	0	0	0	0.237607462959576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210500729217307	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_398	0	0	0	0	0	0	0	0	0	0	0	0	0.282575592777899	5.8652754896577	1.66158063042485	25.2890319613704	6.05712065280746	1.78925619834711	0.945759009828904	0	0	0	0	0	0	0	0	12.1971830985915	12.8264270261275	2.94927406345223	4.75214925919151	0	0	0	0	0	0	0	0	0	0	7.97783711615487	14.9050108932462	5.36020531400966	2.72708187543737	4.56145142411237	8.96156373193167	14.4634655532359	0	0.431274900398406	0	0	0	0	0	0	0	0.560245835355006
zOTU_4	10.9019439924638	0	0	0	0	0	0	0	0	0	0	0	93.2499456167066	47.8733296723412	92.6529008679762	17.5231087606346	79.4155818923645	92.1993193971804	62.735347651984	0	0	0	0	0	0	0	0	69.0044340114763	46.1174904310201	88.788671804983	81.3409548198281	0	0	0	0	0	0	0	0	0	0	25.3209612817089	44.1490196078431	46.4115338164251	22.574177746676	67.5770581349981	41.1093955321945	12.896590118302	0	0	0	0	0	18.0799716914367	0	0	0	44.9597282872392
zOTU_400	0.14832576860495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315253003276301	0	0	0	0	0	0	0	0	0	0	0	0.633619901225535	0	0	0	0	0	0	0	0	0	0	3.58424566088117	0	0	0.303009097270819	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_401	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	1.74373055097932	0.553860210141617	4.77902966199126	1.26190013600155	0.526251823043267	0.735590340978037	0	0	0	0	0	0	0	0	2.3716744913928	3.60292893992345	0.155224950708012	0.554417413572343	0	0	0	0	0	0	0	0	0	0	0.924966622162884	2.64139433551198	1.96105072463768	0.606018194541638	1.68942645337495	0.142247043363995	3.61586638830898	0	6.4691235059761	1.93064156551895	0	1.71570084200099	1.22576079263977	0	0	0	0.280122917677503
zOTU_402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87352304876019	0.465674852124037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303009097270819	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553860210141617	0.995631179581513	0	0.105250364608653	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73431241655541	0	0	0	0	0.568988173455979	0	0	0	0	0	0	0	0	0	0	0
zOTU_404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303009097270819	3.71673819742489	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475562877539813	0.158245774326176	0	0	0	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_406	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0.237368661489264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700307294193757
zOTU_408	0	0	0	0	0	0	0	0	0	0	0	0	0.659343049815097	3.17041918359876	0.712105984467793	1.19475741549782	0.336506702933748	0.736752552260574	0.315253003276301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0	0	0.151504548635409	0.33788529067499	0.853482260183968	0.120528879610299	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_409	0	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0	0.526251823043267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24098334142002
